event_id,year,month,state,event_type,cz_type,deaths_direct,deaths_indirect,injuries_direct,injuries_indirect,damage_property_usd,damage_crops_usd,magnitude,magnitude_type,tor_f_scale,begin_lat,begin_lon,duration_hours,state_population,state_real_gdp_musd
938119,2021,2,Kentucky,Sleet,Z,0,0,0,0,0.0,0.0,,,,,,41.0,4508348.0,215535.0
938154,2021,2,Nevada,High Wind,Z,0,0,0,0,0.0,0.0,56.0,MG,,,,1.0,3148472.0,182618.3
938223,2021,2,Kentucky,Flood,C,0,0,0,0,0.0,0.0,,,,37.4562,-84.1597,6.65,4508348.0,215535.0
938343,2021,2,Wyoming,High Wind,Z,0,0,0,0,,,56.0,MG,,,,34.58,579662.0,37182.6
938513,2021,2,Kentucky,Flood,C,0,0,0,0,15000.0,0.0,,,,37.19,-83.8,8.28,4508348.0,215535.0
938786,2021,2,Kentucky,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,12.0,4508348.0,215535.0
939258,2021,2,Wyoming,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,15.0,579662.0,37182.6
939496,2021,2,South Dakota,Drought,Z,0,0,0,0,0.0,0.0,,,,,,671.98,896303.0,56015.4
939563,2021,2,Arkansas,Winter Storm,Z,0,0,0,0,469000.0,0.0,,,,,,39.15,3027127.0,137634.8
939575,2021,2,Texas,Winter Storm,Z,0,0,0,0,142000.0,0.0,,,,,,27.3,29572672.0,1905512.4
939705,2021,2,Louisiana,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,39.15,4628595.0,242582.1
939855,2021,2,Oklahoma,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,31.0,3992760.0,194991.2
939907,2021,2,Arkansas,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,15.0,3027127.0,137634.8
940080,2021,2,Missouri,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,58.0,6172551.0,331578.0
940086,2021,2,Missouri,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,58.0,6172551.0,331578.0
940088,2021,2,Missouri,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,58.0,6172551.0,331578.0
940164,2021,2,Michigan,Winter Storm,Z,0,0,0,0,,,,,,,,19.0,10042362.0,528701.8
940307,2021,2,New Jersey,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,54.0,9266509.0,631158.3
940679,2021,2,Texas,Drought,Z,0,0,0,0,0.0,0.0,,,,,,671.98,29572672.0,1905512.4
940816,2021,2,Missouri,Winter Storm,Z,0,0,0,0,,,,,,,,28.0,6172551.0,331578.0
940917,2021,2,Wyoming,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,21.0,579662.0,37182.6
940963,2021,2,Indiana,Flood,C,0,0,0,0,0.0,0.0,,,,38.3,-87.54,2.08,6814223.0,386872.8
941295,2021,2,New Jersey,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,6.0,9266509.0,631158.3
941371,2021,2,Missouri,Winter Weather,Z,0,0,0,0,,,,,,,,12.5,6172551.0,331578.0
941506,2021,2,Kansas,Winter Weather,Z,0,0,0,0,,,,,,,,28.0,2938966.0,170401.2
941777,2021,2,West Virginia,Flood,C,0,0,0,0,3000.0,0.0,,,,38.895,-82.1306,6.0,1785921.0,76230.8
941929,2021,2,Ohio,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,6.37,11761443.0,691630.0
941935,2021,2,Colorado,Avalanche,Z,1,0,2,0,0.0,0.0,,,,,,0.17,5814368.0,406309.2
941948,2021,2,Kentucky,Winter Storm,Z,0,0,0,0,50000.0,0.0,,,,,,21.5,4508348.0,215535.0
941956,2021,2,Ohio,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,15.0,11761443.0,691630.0
942023,2021,2,West Virginia,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,21.0,1785921.0,76230.8
942152,2021,2,Iowa,Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,53.0,3199037.0,202470.6
942200,2021,2,Montana,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,43.0,1106416.0,53345.9
942220,2021,2,Montana,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,48.0,1106416.0,53345.9
942234,2021,2,Iowa,Winter Weather,Z,0,0,0,0,,,,,,,,7.0,3199037.0,202470.6
942248,2021,2,Iowa,Winter Weather,Z,0,0,0,0,,,,,,,,9.0,3199037.0,202470.6
942266,2021,2,Iowa,Winter Storm,Z,0,0,0,0,,,,,,,,12.0,3199037.0,202470.6
942305,2021,2,Wyoming,Heavy Snow,Z,0,0,0,0,,,,,,,,31.0,579662.0,37182.6
942410,2021,2,Texas,Cold/Wind Chill,Z,0,0,0,0,3700000.0,0.0,,,,,,14.75,29572672.0,1905512.4
942490,2021,2,Virginia,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,15.0,8660007.0,565790.7
942547,2021,2,Indiana,Winter Storm,Z,0,0,0,0,,,,,,,,32.0,6814223.0,386872.8
942557,2021,2,Kentucky,Ice Storm,Z,0,0,0,0,,,,,,,,42.0,4508348.0,215535.0
942573,2021,2,Kentucky,Ice Storm,Z,0,0,0,0,,,,,,,,42.0,4508348.0,215535.0
942606,2021,2,Virginia,Ice Storm,Z,0,0,0,0,40000.0,0.0,,,,,,29.0,8660007.0,565790.7
942635,2021,2,Texas,Extreme Cold/Wind Chill,Z,2,0,0,0,1200000.0,,,,,,,31.0,29572672.0,1905512.4
942636,2021,2,Virginia,Ice Storm,Z,0,0,0,0,50000.0,0.0,,,,,,29.0,8660007.0,565790.7
942790,2021,2,Alabama,Ice Storm,Z,0,0,0,0,0.0,0.0,,,,,,12.0,5050058.0,233951.1
942800,2021,2,New Mexico,Drought,Z,0,0,0,0,0.0,0.0,,,,,,671.98,2117300.0,101499.2
942824,2021,2,Georgia,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,31.0965,-84.4195,0.0,10793038.0,643748.4
943135,2021,2,Illinois,Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,16.0,12703354.0,857114.6
943202,2021,2,Illinois,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,30.0,12703354.0,857114.6
943220,2021,2,Nebraska,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,51.0,1964697.0,135166.4
943221,2021,2,Nebraska,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,52.0,1964697.0,135166.4
943271,2021,2,Texas,Astronomical Low Tide,Z,0,0,0,0,0.0,0.0,,,,,,2.5,29572672.0,1905512.4
943287,2021,2,Louisiana,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,12.0,4628595.0,242582.1
943323,2021,2,Louisiana,Ice Storm,Z,0,0,0,0,0.0,0.0,,,,,,11.0,4628595.0,242582.1
943361,2021,2,Pennsylvania,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,14.0,13016628.0,766140.0
943394,2021,2,West Virginia,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,17.0,1785921.0,76230.8
943449,2021,2,South Dakota,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,287.98,896303.0,56015.4
943503,2021,2,Virginia,Winter Storm,Z,0,0,0,0,,0.0,,,,,,8.75,8660007.0,565790.7
943548,2021,2,Virginia,Winter Storm,Z,0,0,0,0,,0.0,,,,,,7.25,8660007.0,565790.7
943617,2021,2,Texas,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,59.37,29572672.0,1905512.4
943619,2021,2,Texas,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,59.37,29572672.0,1905512.4
943650,2021,2,Texas,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,59.37,29572672.0,1905512.4
943791,2021,2,Texas,Extreme Cold/Wind Chill,Z,1,3,0,0,0.0,0.0,,,,,,11.0,29572672.0,1905512.4
943809,2021,2,Texas,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,6.0,29572672.0,1905512.4
943862,2021,2,Pennsylvania,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,30.0,13016628.0,766140.0
943889,2021,2,Pennsylvania,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,54.0,13016628.0,766140.0
943970,2021,2,Michigan,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,21.0,10042362.0,528701.8
944010,2021,2,Arkansas,Winter Storm,Z,0,0,0,0,,0.0,,,,,,39.0,3027127.0,137634.8
944030,2021,2,Tennessee,Ice Storm,Z,0,0,0,0,,0.0,,,,,,15.0,6966687.0,401673.7
944037,2021,2,Tennessee,Ice Storm,Z,0,0,0,0,,0.0,,,,,,15.0,6966687.0,401673.7
944118,2021,2,Mississippi,Winter Storm,Z,0,0,0,0,,0.0,,,,,,30.0,2947603.0,116078.4
944141,2021,2,Arkansas,Heavy Snow,Z,0,0,0,0,,0.0,,,,,,18.0,3027127.0,137634.8
944142,2021,2,Tennessee,Heavy Snow,Z,0,0,0,0,,0.0,,,,,,18.0,6966687.0,401673.7
944161,2021,2,Mississippi,Heavy Snow,Z,0,0,0,0,,0.0,,,,,,12.0,2947603.0,116078.4
944411,2021,2,Kentucky,Winter Storm,Z,0,0,0,0,,,,,,,,27.0,4508348.0,215535.0
944485,2021,2,Minnesota,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,5.0,5714055.0,377975.8
944491,2021,2,Texas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,35.0,29572672.0,1905512.4
944531,2021,2,Oklahoma,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,22.0,3992760.0,194991.2
944533,2021,2,Oklahoma,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,22.0,3992760.0,194991.2
944540,2021,2,Oklahoma,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,22.0,3992760.0,194991.2
944560,2021,2,Washington,Heavy Snow,Z,0,0,0,0,,0.0,,,,,,42.0,7744316.0,626122.2
944572,2021,2,Texas,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,46.0,29572672.0,1905512.4
944592,2021,2,Texas,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,15.5,29572672.0,1905512.4
944615,2021,2,Texas,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,9.0,29572672.0,1905512.4
944623,2021,2,Texas,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,11.5,29572672.0,1905512.4
944716,2021,2,Pennsylvania,Ice Storm,Z,0,0,0,0,0.0,0.0,,,,,,14.0,13016628.0,766140.0
944758,2021,2,Kansas,Winter Weather,Z,0,0,0,0,,,,,,,,4.0,2938966.0,170401.2
944917,2021,2,Wisconsin,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,3.0,5882128.0,334848.6
944950,2021,2,Minnesota,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,3.0,5714055.0,377975.8
944971,2021,2,Nebraska,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,53.0,1964697.0,135166.4
945023,2021,2,Illinois,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,32.5,12703354.0,857114.6
945118,2021,2,Kentucky,Flash Flood,C,0,0,0,0,0.0,0.0,,,,37.4,-84.54,2.0,4508348.0,215535.0
945119,2021,2,Virginia,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,38.0505,-79.7514,47.98,8660007.0,565790.7
945164,2021,2,New York,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,26.0,19835345.0,1750551.2
945171,2021,2,New York,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,12.0,19835345.0,1750551.2
945176,2021,2,New York,Winter Storm,Z,0,0,0,0,,,,,,,,36.0,19835345.0,1750551.2
945220,2021,2,Massachusetts,Winter Weather,Z,0,0,0,0,,,,,,,,15.0,6996721.0,597420.0
945310,2021,2,Ohio,Winter Storm,Z,0,0,0,0,5000.0,0.0,,,,,,23.5,11761443.0,691630.0
945318,2021,2,New York,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,10.0,19835345.0,1750551.2
945354,2021,2,Kansas,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,288.0,2938966.0,170401.2
945373,2021,2,Minnesota,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,107.0,5714055.0,377975.8
945385,2021,2,North Dakota,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,107.0,777977.0,57351.3
945398,2021,2,Idaho,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,60.0,1904855.0,88955.2
945409,2021,2,Minnesota,Extreme Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,83.0,5714055.0,377975.8
945451,2021,2,West Virginia,Flood,C,0,0,0,0,0.0,0.0,,,,37.3673,-81.0747,3.25,1785921.0,76230.8
945586,2021,2,Oklahoma,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,12.0,3992760.0,194991.2
945626,2021,2,Iowa,Blizzard,Z,0,0,0,0,0.0,0.0,,,,,,4.0,3199037.0,202470.6
945630,2021,2,Iowa,Blizzard,Z,0,0,0,0,0.0,0.0,,,,,,4.0,3199037.0,202470.6
945708,2021,2,North Carolina,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,8.0,10565503.0,599293.8
945717,2021,2,Texas,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,34.0,29572672.0,1905512.4
945724,2021,2,California,Strong Wind,Z,0,0,0,0,0.0,0.0,43.0,MG,,,,0.33,39152927.0,3151112.5
945805,2021,2,Texas,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,27.5,29572672.0,1905512.4
945840,2021,2,Oklahoma,Cold/Wind Chill,Z,1,0,0,0,0.0,0.0,,,,,,51.0,3992760.0,194991.2
945891,2021,2,New York,Winter Weather,Z,0,0,0,0,,,,,,,,15.0,19835345.0,1750551.2
945900,2021,2,New York,Winter Storm,Z,0,0,0,0,,,,,,,,15.0,19835345.0,1750551.2
945911,2021,2,Texas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,8.67,29572672.0,1905512.4
945912,2021,2,Colorado,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,24.17,5814368.0,406309.2
945918,2021,2,Colorado,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,11.53,5814368.0,406309.2
945947,2021,2,Georgia,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,16.0,10793038.0,643748.4
945972,2021,2,Kansas,Drought,Z,0,0,0,0,,,,,,,,671.98,2938966.0,170401.2
945979,2021,2,Texas,Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,29.0,29572672.0,1905512.4
946025,2021,2,Kansas,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,48.33,2938966.0,170401.2
946030,2021,2,Tennessee,Winter Storm,Z,0,0,0,0,146000.0,0.0,,,,,,25.0,6966687.0,401673.7
946075,2021,2,Tennessee,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,25.0,6966687.0,401673.7
946082,2021,2,Nebraska,Extreme Cold/Wind Chill,Z,0,0,0,0,,,,,,,,56.0,1964697.0,135166.4
946104,2021,2,Tennessee,Flash Flood,C,0,0,0,0,10000.0,0.0,,,,36.1133,-86.8608,0.0,6966687.0,401673.7
946140,2021,2,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,39.0,MG,,30.391,-86.5932,0.02,,
946183,2021,2,North Carolina,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,14.0,10565503.0,599293.8
946227,2021,2,Texas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,16.33,29572672.0,1905512.4
946236,2021,2,Texas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,15.5,29572672.0,1905512.4
946250,2021,2,Kansas,High Wind,Z,0,0,0,0,0.0,0.0,51.0,MG,,,,0.0,2938966.0,170401.2
946252,2021,2,Kansas,High Wind,Z,0,0,0,0,0.0,0.0,56.0,MG,,,,0.0,2938966.0,170401.2
946260,2021,2,Texas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,8.0,29572672.0,1905512.4
946266,2021,2,Kentucky,Winter Storm,Z,0,0,0,0,,,,,,,,15.0,4508348.0,215535.0
946309,2021,2,Mississippi,Ice Storm,Z,0,0,0,0,150000.0,0.0,,,,,,8.5,2947603.0,116078.4
946318,2021,2,Oregon,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,94.0,4254691.0,250919.9
946341,2021,2,Oregon,Winter Storm,Z,0,0,0,0,100000.0,0.0,,,,,,47.0,4254691.0,250919.9
946366,2021,2,Arkansas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,38.43,3027127.0,137634.8
946367,2021,2,Arkansas,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,27.72,3027127.0,137634.8
946375,2021,2,Arkansas,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,4.33,3027127.0,137634.8
946675,2021,2,Ohio,Heavy Snow,Z,0,0,0,0,15000.0,0.0,,,,,,16.0,11761443.0,691630.0
946682,2021,2,West Virginia,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,16.0,1785921.0,76230.8
946724,2021,2,Texas,Ice Storm,Z,0,0,0,0,0.0,0.0,,,,,,20.0,29572672.0,1905512.4
946743,2021,2,Texas,Ice Storm,Z,0,0,0,0,0.0,0.0,,,,,,16.0,29572672.0,1905512.4
946748,2021,2,Texas,Ice Storm,Z,0,0,0,0,0.0,0.0,,,,,,16.0,29572672.0,1905512.4
948552,2021,2,Mississippi,Winter Storm,Z,0,0,0,0,50000.0,0.0,,,,,,8.83,2947603.0,116078.4
948558,2021,2,Mississippi,Winter Storm,Z,0,0,0,0,50000.0,0.0,,,,,,14.0,2947603.0,116078.4
948665,2021,2,Kentucky,Winter Weather,Z,0,0,0,0,,,,,,,,15.0,4508348.0,215535.0
948921,2021,2,Indiana,Winter Storm,Z,0,0,0,0,,,,,,,,21.67,6814223.0,386872.8
949708,2021,2,Ohio,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,43.0,11761443.0,691630.0
949984,2021,2,Michigan,Cold/Wind Chill,Z,0,0,0,0,0.0,0.0,,,,,,59.0,10042362.0,528701.8
950631,2021,2,Michigan,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,9.0,10042362.0,528701.8
986286,2021,2,Louisiana,Sleet,Z,0,0,0,0,50000.0,0.0,,,,,,6.5,4628595.0,242582.1
986947,2021,2,Mississippi,Sleet,Z,0,0,0,0,50000.0,0.0,,,,,,8.5,2947603.0,116078.4
986962,2021,2,Mississippi,Sleet,Z,0,0,0,0,50000.0,0.0,,,,,,10.25,2947603.0,116078.4
935911,2021,3,Vermont,Strong Wind,Z,0,0,0,0,5000.0,0.0,39.0,MG,,,,8.0,647238.0,33584.3
935985,2021,3,New York,High Wind,Z,0,0,0,0,,,52.0,MG,,,,1.0,19835345.0,1750551.2
937272,2021,3,Oregon,High Wind,Z,0,0,0,0,0.0,0.0,54.0,MG,,,,1.48,4254691.0,250919.9
937799,2021,3,Utah,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,46.0,3339874.0,211289.5
937802,2021,3,Utah,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,42.0,3339874.0,211289.5
938145,2021,3,Wyoming,Blizzard,Z,0,0,0,0,,,,,,,,3.6,579662.0,37182.6
938437,2021,3,Indiana,Strong Wind,Z,0,0,0,0,5000.0,0.0,45.0,EG,,,,10.0,6814223.0,386872.8
938485,2021,3,Nevada,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,25.0,3148472.0,182618.3
938552,2021,3,Kentucky,Flood,C,0,0,0,0,0.0,0.0,,,,37.65,-82.87,16.0,4508348.0,215535.0
938610,2021,3,Hawaii,Debris Flow,C,0,0,0,0,0.0,0.0,,,,20.87,-156.19,0.0,1446909.0,84532.0
938834,2021,3,Maine,High Wind,Z,0,0,0,0,,,55.0,EG,,,,8.0,1379009.0,71353.5
938898,2021,3,Kentucky,Flood,C,0,0,0,0,0.0,0.0,,,,37.4746,-83.6759,11.22,4508348.0,215535.0
938923,2021,3,Kentucky,Debris Flow,C,0,0,0,0,0.0,0.0,,,,37.6005,-82.699,10.5,4508348.0,215535.0
939331,2021,3,South Dakota,Heavy Snow,Z,0,0,0,0,,0.0,,,,,,16.0,896303.0,56015.4
939666,2021,3,Indiana,Hail,C,0,0,0,0,,,0.88,,,39.9,-86.22,0.0,6814223.0,386872.8
939787,2021,3,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,32.6687,-94.1709,0.0,29572672.0,1905512.4
940333,2021,3,Massachusetts,High Wind,Z,0,0,0,0,4000.0,0.0,52.0,EG,,,,6.32,6996721.0,597420.0
940356,2021,3,Hawaii,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,22.1811,-159.3368,4.57,1446909.0,84532.0
940399,2021,3,Hawaii,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,19.4906,-155.2155,0.88,1446909.0,84532.0
940430,2021,3,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,EG,,33.4769,-94.2894,0.0,29572672.0,1905512.4
940553,2021,3,Massachusetts,Strong Wind,Z,0,0,0,0,800.0,0.0,43.0,EG,,,,4.42,6996721.0,597420.0
940568,2021,3,Atlantic North,Marine High Wind,Z,0,0,0,0,0.0,0.0,53.0,MG,,42.5119,-70.8146,1.0,,
940897,2021,3,Colorado,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,31.0,5814368.0,406309.2
940921,2021,3,Wyoming,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,19.0,579662.0,37182.6
940953,2021,3,Texas,Drought,Z,0,0,0,0,0.0,0.0,,,,,,742.98,29572672.0,1905512.4
941148,2021,3,Hawaii,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,22.0135,-159.7107,0.6,1446909.0,84532.0
941265,2021,3,Nebraska,Drought,Z,0,0,0,0,0.0,0.0,,,,,,360.0,1964697.0,135166.4
941388,2021,3,New Mexico,Winter Storm,Z,0,0,11,0,700000.0,0.0,,,,,,18.0,2117300.0,101499.2
941473,2021,3,Nebraska,High Wind,Z,0,0,0,0,0.0,0.0,52.0,EG,,,,2.0,1964697.0,135166.4
941693,2021,3,Tennessee,Hail,C,0,0,0,0,0.0,0.0,1.0,,,36.56,-82.46,0.0,6966687.0,401673.7
942010,2021,3,Guam,Drought,Z,0,0,0,0,,,,,,,,743.98,,
942603,2021,3,Florida,Strong Wind,Z,0,0,0,0,1000.0,0.0,39.0,EG,,,,0.0,21836698.0,1172655.3
942864,2021,3,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,35.0,MG,,30.03,-85.53,0.0,,
942882,2021,3,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,39.96,-75.97,0.0,13016628.0,766140.0
943919,2021,3,Illinois,Strong Wind,Z,0,0,0,0,1000.0,0.0,39.0,EG,,,,4.0,12703354.0,857114.6
944269,2021,3,Illinois,Strong Wind,Z,0,0,0,0,1000.0,0.0,39.0,EG,,,,3.0,12703354.0,857114.6
944472,2021,3,New Jersey,Wildfire,Z,0,0,1,0,0.0,0.0,,,,,,24.0,9266509.0,631158.3
944837,2021,3,Idaho,Strong Wind,Z,0,0,0,0,1000.0,0.0,49.0,EG,,,,7.0,1904855.0,88955.2
944889,2021,3,California,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,15.0,39152927.0,3151112.5
944893,2021,3,California,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,15.0,39152927.0,3151112.5
945046,2021,3,Pennsylvania,High Wind,Z,0,0,0,0,0.0,0.0,50.0,EG,,,,0.0,13016628.0,766140.0
945561,2021,3,South Dakota,Winter Storm,Z,0,0,0,0,,0.0,,,,,,22.0,896303.0,56015.4
946877,2021,3,Arizona,Strong Wind,Z,0,0,0,0,2000.0,0.0,43.0,EG,,,,0.08,7274022.0,396457.5
946891,2021,3,Nebraska,Drought,Z,0,0,0,0,,,,,,,,360.0,1964697.0,135166.4
946902,2021,3,South Dakota,Drought,Z,0,0,0,0,,,,,,,,743.98,896303.0,56015.4
946926,2021,3,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,31.84,-100.98,0.0,29572672.0,1905512.4
946963,2021,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.75,,,31.36,-98.96,0.0,29572672.0,1905512.4
947031,2021,3,South Dakota,Winter Storm,Z,0,0,0,0,,,,,,,,17.0,896303.0,56015.4
947077,2021,3,New York,Winter Weather,Z,0,0,0,0,,,,,,,,0.28,19835345.0,1750551.2
947089,2021,3,Vermont,Cold/Wind Chill,Z,0,0,0,0,,,,,,,,7.0,647238.0,33584.3
947151,2021,3,Iowa,Winter Storm,Z,0,0,0,0,,,,,,,,6.0,3199037.0,202470.6
947211,2021,3,Montana,High Wind,Z,0,0,0,0,0.0,0.0,55.0,MG,,,,6.55,1106416.0,53345.9
947279,2021,3,Nevada,High Wind,Z,0,0,0,0,0.0,0.0,70.0,EG,,,,7.0,3148472.0,182618.3
947284,2021,3,California,High Wind,Z,0,0,0,0,0.0,0.0,52.0,EG,,,,8.0,39152927.0,3151112.5
947487,2021,3,Washington,High Wind,Z,0,0,0,0,0.0,0.0,51.0,MG,,,,14.0,7744316.0,626122.2
947543,2021,3,Alabama,Tornado,C,0,0,0,0,,,,,EF1,34.5247,-85.7278,0.13,5050058.0,233951.1
947567,2021,3,Alabama,Hail,C,0,0,0,0,0.0,0.0,1.0,,,34.17,-86.84,0.0,5050058.0,233951.1
947573,2021,3,Alabama,Hail,C,0,0,0,0,0.0,0.0,1.0,,,34.66,-86.33,0.0,5050058.0,233951.1
947578,2021,3,Alabama,Thunderstorm Wind,C,0,0,0,0,500.0,0.0,52.0,EG,,34.68,-86.33,0.0,5050058.0,233951.1
947621,2021,3,Georgia,Thunderstorm Wind,C,0,0,0,0,2000.0,0.0,50.0,EG,,31.23,-84.21,0.0,10793038.0,643748.4
948245,2021,3,Tennessee,Flash Flood,C,0,0,0,0,0.0,0.0,,,,35.29,-86.36,5.82,6966687.0,401673.7
948251,2021,3,Alabama,Flash Flood,C,0,0,0,0,0.0,0.0,,,,34.19,-85.76,3.5,5050058.0,233951.1
948321,2021,3,Texas,High Wind,Z,0,0,0,0,0.0,0.0,40.0,MS,,,,5.0,29572672.0,1905512.4
948344,2021,3,Texas,High Wind,Z,0,0,0,0,,,37.0,MS,,,,2.0,29572672.0,1905512.4
948373,2021,3,Montana,Drought,Z,0,0,0,0,0.0,0.0,,,,,,743.98,1106416.0,53345.9
948599,2021,3,North Dakota,High Wind,Z,0,0,0,0,0.0,0.0,61.0,MG,,,,19.0,777977.0,57351.3
948771,2021,3,Missouri,Hail,C,0,0,0,0,0.0,0.0,1.0,,,38.6972,-92.5038,0.0,6172551.0,331578.0
948802,2021,3,Missouri,Hail,C,0,0,0,0,0.0,0.0,0.75,,,37.49,-94.28,0.0,6172551.0,331578.0
948806,2021,3,Missouri,Hail,C,0,0,0,0,0.0,0.0,1.0,,,36.65,-94.44,0.0,6172551.0,331578.0
948855,2021,3,Oklahoma,Wildfire,Z,0,0,0,0,0.0,0.0,,,,,,84.0,3992760.0,194991.2
948859,2021,3,Oklahoma,Wildfire,Z,0,0,0,0,0.0,0.0,,,,,,37.0,3992760.0,194991.2
